,학교명,구,주소
612,창동중학교,['도봉구'],"['창동', '방학동']"
613,중평중학교,['노원구'],['하계동']
614,중원중학교,['노원구'],['중계동']
615,중계중학교,['노원구'],['중계동']
616,정의여자중학교,['도봉구'],['쌍문동']
617,재현중학교,['노원구'],['중계동']
618,을지중학교,['노원구'],['중계동']
619,월계중학교,['노원구'],['월계동']
620,온곡중학교,['노원구'],['상계동']
621,염광중학교,['노원구'],"['월계동', '월계동']"
622,신창중학교,['노원구'],['월계동']
623,신상중학교,['노원구'],['상계동']
624,신방학중학교,['도봉구'],['방학동']
625,신도봉중학교,['도봉구'],['쌍문동']
626,수락중학교,['노원구'],['상계동']
627,선덕중학교,['도봉구'],['쌍문동']
628,상원중학교,['노원구'],['상계동']
629,상명중학교,['노원구'],['중계동']
630,상계중학교,['노원구'],['상계동']
631,상계제일중학교,['노원구'],['중계동']
632,상경중학교,['노원구'],['상계동']
633,불암중학교,['노원구'],['하계동']
634,북서울중학교,['도봉구'],['도봉동']
635,백운중학교,['도봉구'],['쌍문동']
636,방학중학교,['도봉구'],['방학동']
637,도봉중학교,['도봉구'],['도봉동']
638,녹천중학교,['노원구'],['월계동']
639,노일중학교,['노원구'],['상계동']
640,노원중학교,['노원구'],['상계동']
641,노곡중학교,['도봉구'],['창동']
642,광운중학교,['노원구'],['월계동']
643,공릉중학교,['노원구'],['공릉동']
644,화랑초등학교,['노원구'],['공릉동']
645,한신초등학교,['도봉구'],['쌍문동']
646,태강삼육초등학교,['노원구'],['공릉동']
647,청원초등학교,['노원구'],"['상계동', '상계동']"
648,서울한천초등학교,['노원구'],['월계동']
649,서울태릉초등학교,['노원구'],['공릉동']
650,서울태랑초등학교,['노원구'],['공릉동']
651,서울초당초등학교,['도봉구'],['방학동']
652,서울청계초등학교,['노원구'],['중계동']
653,서울창일초등학교,['도봉구'],['창동']
654,서울창원초등학교,['도봉구'],['창동']
655,서울창림초등학교,['도봉구'],['창동']
656,서울창동초등학교,['도봉구'],['창동']
657,서울창도초등학교,['도봉구'],['방학동']
658,서울창경초등학교,['도봉구'],['쌍문동']
659,서울중현초등학교,['노원구'],['하계동']
660,서울중평초등학교,['노원구'],['하계동']
661,서울중원초등학교,['노원구'],['중계동']
662,서울중계초등학교,['노원구'],['중계동']
663,서울자운초등학교,['도봉구'],['창동']
664,서울을지초등학교,['노원구'],['중계동']
665,서울월천초등학교,['도봉구'],['창동']
666,서울월계초등학교,['노원구'],['월계동']
667,서울원광초등학교,['노원구'],['중계동']
668,서울용원초등학교,['노원구'],['공릉동']
669,서울용동초등학교,['노원구'],"['중계동', '용동']"
670,서울온곡초등학교,['노원구'],['상계동']
671,서울오봉초등학교,['도봉구'],['도봉동']
672,서울연촌초등학교,['노원구'],['하계동']
673,서울연지초등학교,['노원구'],['월계동']
674,서울쌍문초등학교,['도봉구'],['쌍문동']
675,서울신화초등학교,['도봉구'],['창동']
676,서울신학초등학교,['도봉구'],['방학동']
677,서울신창초등학교,['도봉구'],['창동']
678,서울신상계초등학교,['노원구'],['상계동']
679,서울신방학초등학교,['도봉구'],['방학동']
680,서울신계초등학교,['노원구'],['월계동']
681,서울숭미초등학교,['도봉구'],['쌍문동']
682,서울수암초등학교,['노원구'],['중계동']
683,서울수락초등학교,['노원구'],['상계동']
684,서울선곡초등학교,['노원구'],['월계동']
685,서울상천초등학교,['노원구'],['상계동']
686,서울상월초등학교,['노원구'],['상계동']
687,서울상원초등학교,['노원구'],['상계동']
688,서울상수초등학교,['노원구'],['상계동']
689,서울상곡초등학교,['노원구'],['상계동']
690,서울상계초등학교,['노원구'],['상계동']
691,서울상경초등학교,['노원구'],['상계동']
692,서울불암초등학교,['노원구'],['중계동']
693,서울백운초등학교,['도봉구'],['쌍문동']
694,서울방학초등학교,['도봉구'],['방학동']
695,서울동일초등학교,['노원구'],['상계동']
696,서울도봉초등학교,['도봉구'],['도봉동']
697,서울덕암초등학교,['노원구'],['상계동']
698,서울당현초등학교,['노원구'],['상계동']
699,서울누원초등학교,['도봉구'],['도봉동']
700,서울녹천초등학교,['노원구'],['월계동']
701,서울노일초등학교,['노원구'],['상계동']
702,서울노원초등학교,['노원구'],['상계동']
703,서울공연초등학교,['노원구'],['공릉동']
704,서울공릉초등학교,['노원구'],['공릉동']
705,서울계상초등학교,['노원구'],['상계동']
706,서울가인초등학교,['도봉구'],['창동']
707,상명초등학교,['노원구'],['중계동']
708,동북초등학교,['도봉구'],['쌍문동']
709,서울항동초등학교,['구로구'],['항동']
710,서울하늘숲초등학교,['구로구'],['천왕동']
711,신길중학교,['영등포구'],['신길동']
712,항동중학교,['구로구'],"['항동', '항동']"
713,서울금나래초등학교,['금천구'],['시흥동']
714,서울천이초등학교,['구로구'],['오류동']
715,천왕중학교,['구로구'],['천왕동']
716,학력인정 서현초등학교,['영등포구'],['신길동']
717,지구촌학교,['구로구'],['오류동']
718,서울천왕초등학교,['구로구'],['천왕동']
719,한울중학교,['금천구'],[]
720,윤중중학교,['영등포구'],['여의도동']
721,우신중학교,['구로구'],['궁동']
722,오류중학교,['구로구'],['고척동']
723,오남중학교,['구로구'],['오류동']
724,영원중학교,['영등포구'],['영등포동']
725,영서중학교,['구로구'],['구로동']
726,영림중학교,['구로구'],['구로동']
727,영남중학교,['영등포구'],['대림동']
728,여의도중학교,['영등포구'],['여의도동']
729,양화중학교,['영등포구'],['문래동']
730,안천중학교,['금천구'],['독산동']
731,신도림중학교,['구로구'],['신도림동']
732,시흥중학교,['금천구'],['시흥동']
733,세일중학교,['금천구'],['독산동']
734,선유중학교,['영등포구'],['양평동']
735,문일중학교,['금천구'],['시흥동']
736,문성중학교,['금천구'],['독산동']
737,문래중학교,['영등포구'],['문래동']
738,동일중학교,['금천구'],['시흥동']
739,대영중학교,['영등포구'],['신길동']
740,대림중학교,['영등포구'],['대림동']
741,당산중학교,['영등포구'],['당산동']
742,당산서중학교,['영등포구'],['당산동']
743,난곡중학교,['금천구'],['독산동']
744,구일중학교,['구로구'],['구로동']
745,구로중학교,['구로구'],['구로동']
746,고척중학교,['구로구'],['고척동']
747,경인중학교,['구로구'],['개봉동']
748,개웅중학교,['구로구'],['개봉동']
749,개봉중학교,['구로구'],['개봉동']
750,가산중학교,['금천구'],['독산동']
751,서울탑동초등학교,['금천구'],"['시흥동', '탑동']"
752,서울정심초등학교,['금천구'],['독산동']
753,서울윤중초등학교,['영등포구'],['여의도동']
754,서울우신초등학교,['영등포구'],['신길동']
755,서울온수초등학교,['구로구'],['온수동']
756,서울오정초등학교,['구로구'],['오류동']
757,서울오류초등학교,['구로구'],['오류동']
758,서울오류남초등학교,['구로구'],['오류동']
759,서울영중초등학교,['영등포구'],['영등포동']
760,서울영일초등학교,['구로구'],['가리봉동']
761,서울영원초등학교,['영등포구'],['도림동']
762,서울영신초등학교,['영등포구'],['신길동']
763,서울영서초등학교,['구로구'],['구로동']
764,서울영문초등학교,['영등포구'],['문래동']
765,서울영림초등학교,['영등포구'],['대림동']
766,서울영등포초등학교,['영등포구'],['문래동']
767,서울영동초등학교,['영등포구'],"['당산동', '영동', '당산동']"
768,서울영남초등학교,['금천구'],['독산동']
769,서울여의도초등학교,['영등포구'],['여의도동']
770,서울안천초등학교,['금천구'],['독산동']
771,서울신흥초등학교,['금천구'],['시흥동']
772,서울신영초등학교,['영등포구'],['대림동']
773,서울신미림초등학교,['구로구'],['신도림동']
774,서울신도림초등학교,['구로구'],['신도림동']
775,서울신대림초등학교,['영등포구'],['대림동']
776,서울신구로초등학교,['구로구'],['구로동']
777,서울시흥초등학교,['금천구'],['시흥동']
778,서울세곡초등학교,['구로구'],['고척동']
779,서울선유초등학교,['영등포구'],['양평동']
780,서울백산초등학교,['금천구'],['시흥동']
781,서울미래초등학교,['구로구'],['구로동']
782,서울문성초등학교,['금천구'],['독산동']
783,서울문백초등학교,['금천구'],['시흥동']
784,서울문래초등학교,['영등포구'],['문래동']
785,서울문교초등학교,['금천구'],['독산동']
786,서울매봉초등학교,['구로구'],['개봉동']
787,서울두산초등학교,['금천구'],['독산동']
788,서울동구로초등학교,['구로구'],"['서울동', '구로동']"
789,서울독산초등학교,['금천구'],['독산동']
790,서울도신초등학교,['영등포구'],['대림동']
791,서울도림초등학교,['영등포구'],['신길동']
792,서울덕의초등학교,['구로구'],['고척동']
793,서울대영초등학교,['영등포구'],['신길동']
794,서울대방초등학교,['영등포구'],['신길동']
795,서울대동초등학교,['영등포구'],"['서울대동', '대림동']"
796,서울대길초등학교,['영등포구'],['신길동']
797,서울당중초등학교,['영등포구'],['양평동']
798,서울당서초등학교,['영등포구'],['당산동']
799,서울당산초등학교,['영등포구'],['양평동']
800,서울금천초등학교,['금천구'],['시흥동']
801,서울금산초등학교,['금천구'],['시흥동']
802,서울금동초등학교,['금천구'],"['서울금동', '시흥동']"
803,서울구일초등학교,['구로구'],['구로동']
804,서울구로초등학교,['구로구'],"['구로동', '구로동']"
805,서울구로남초등학교,['구로구'],['구로동']
806,서울고척초등학교,['구로구'],['고척동']
807,서울고원초등학교,['구로구'],['고척동']
808,서울고산초등학교,['구로구'],['고척동']
809,서울개웅초등학교,['구로구'],['개봉동']
810,서울개봉초등학교,['구로구'],['개봉동']
811,서울개명초등학교,['구로구'],['개봉동']
812,서울가산초등학교,['금천구'],['독산동']
813,동광초등학교,['금천구'],['시흥동']
814,서울어울초등학교,['은평구'],['녹번동']
815,서울가재울초등학교,['서대문구'],['남가좌동']
816,아현중학교부설방송통신중학교,['마포구'],['아현동']
817,가재울중학교,['서대문구'],['북가좌동']
818,서울은빛초등학교,['은평구'],['진관동']
819,서울하늘초등학교,['마포구'],['상암동']
820,서울수리초등학교,['은평구'],['불광동']
821,홍익대학교사범대학부속여자중학교,['마포구'],['성산동']
